"The Play House","1921","G","06 Oct 1921","Short, Comedy, Fantasy","18 min","2552","7.8","tt0012570"
"She's Gotta Have It","1986","R","08 Aug 1986","Comedy, Romance","84 min","4479","6.5","tt0091939"
"Short Circuit","1986","PG","09 May 1986","Comedy, Family, Sci-Fi","98 min","40547","6.5","tt0091949"
"Sid and Nancy","1986","R","07 Nov 1986","Biography, Drama, Music","112 min","22258","7.1","tt0091954"
"Slaughter High","1986","R","14 Nov 1986","Horror","90 min","3387","5.1","tt0091969"
"Something Wild","1986","R","07 Nov 1986","Comedy, Crime, Romance","114 min","11353","6.8","tt0091983"
"Solarbabies","1986","PG-13","26 Nov 1986","Action, Drama, Sci-Fi","94 min","2870","4.8","tt0091981"
"Soul Man","1986","PG-13","24 Oct 1986","Comedy, Romance","104 min","5844","5.1","tt0091991"
"SpaceCamp","1986","PG","06 Jun 1986","Adventure, Family, Sci-Fi","107 min","10648","5.6","tt0091993"
"Stand by Me","1986","R","22 Aug 1986","Adventure, Drama","89 min","250708","8.1","tt0092005"
"Star Trek IV: The Voyage Home","1986","PG","26 Nov 1986","Adventure, Comedy, Sci-Fi","119 min","57514","7.3","tt0092007"
"Sweet Liberty","1986","PG","14 May 1986","Comedy","106 min","2149","5.7","tt0092035"
"Castle in the Sky","1986","PG","02 Aug 1986","Animation, Adventure, Family","124 min","88563","8.1","tt0092067"
"TerrorVision","1986","R","14 Feb 1986","Comedy, Horror, Sci-Fi","83 min","3679","5.6","tt0092074"
"¡Three Amigos!","1986","PG","12 Dec 1986","Comedy, Western","104 min","50150","6.4","tt0092086"
"Thrashin'","1986","PG-13","29 Aug 1986","Action, Drama","93 min","2419","6.6","tt0092085"
"Top Gun","1986","PG","16 May 1986","Action, Drama, Romance","110 min","206395","6.9","tt0092099"
"Tough Guys","1986","PG","03 Oct 1986","Comedy","104 min","4931","6.1","tt0092105"
"The Transformers: The Movie","1986","PG","08 Aug 1986","Animation, Action, Adventure","84 min","30836","7.3","tt0092106"
"Trick or Treat","1986","R","24 Oct 1986","Comedy, Horror, Music","98 min","3975","5.7","tt0092112"
"Troll","1986","PG-13","17 Jan 1986","Fantasy, Horror","82 min","6681","4.3","tt0092115"
"True Stories","1986","PG","10 Oct 1986","Musical, Comedy","90 min","3430","7.0","tt0092117"
"Vamp","1986","R","18 Jul 1986","Comedy, Horror","93 min","3352","5.8","tt0092147"
"Wildcats","1986","R","14 Feb 1986","Comedy, Sport","106 min","9020","5.9","tt0092214"
"Wisdom","1986","R","31 Dec 1986","Crime, Drama","109 min","2425","5.6","tt0092225"
"Wise Guys","1986","R","18 Apr 1986","Comedy, Crime","100 min","4119","5.6","tt0092226"
"The Wraith","1986","R","21 Nov 1986","Action, Horror, Romance","93 min","9482","5.8","tt0092240"
"A Better Tomorrow","1986","R","02 Aug 1986","Action, Crime, Drama","95 min","15188","7.6","tt0092263"
"Youngblood","1986","R","31 Jan 1986","Drama, Romance, Sport","110 min","9481","6.0","tt0092272"
"Zombie Nightmare","1987","R","07 Mar 1988","Horror","89 min","2325","2.2","tt0092297"
"Crocodile Dundee II","1988","PG","25 May 1988","Action, Adventure, Comedy","108 min","42206","5.5","tt0092493"
"*batteries not included","1987","PG","18 Dec 1987","Comedy, Family, Fantasy","106 min","21788","6.5","tt0092494"
"Project A 2","1987","PG-13","19 Aug 1987","Action, Comedy, Crime","101 min","5985","7.2","tt0092501"
"Adventures in Babysitting","1987","PG-13","03 Jul 1987","Action, Adventure, Comedy","102 min","26013","6.8","tt0092513"
"Alien from L.A.","1988","PG","26 Feb 1988","Adventure, Comedy, Sci-Fi","87 min","2834","3.0","tt0092532"
"Allan Quatermain and the Lost City of Gold","1986","PG","30 Jan 1987","Action, Adventure, Comedy","99 min","6764","4.3","tt0092534"
"Amazon Women on the Moon","1987","R","18 Sep 1987","Comedy, Sci-Fi","85 min","8194","6.1","tt0092546"
"American Ninja 2: The Confrontation","1987","R","01 May 1987","Action, Drama","90 min","5644","4.7","tt0092548"
"Boyfriends and Girlfriends","1987","PG","15 Jul 1988","Comedy, Drama, Romance","103 min","2239","7.7","tt0092550"
"Aria","1987","R","01 Jul 1988","Comedy, Drama, Music","90 min","2079","5.8","tt0092580"
"Au revoir les enfants: Goodbye Children","1987","PG","01 Dec 1987","Biography, Drama, War","104 min","22641","8.1","tt0092593"
"Babette's Feast","1987","G","04 Mar 1988","Comedy, Drama, Music","102 min","12960","7.9","tt0092603"
"Baby Boom","1987","PG","30 Oct 1987","Comedy, Drama, Romance","110 min","9943","6.1","tt0092605"
"Back to the Beach","1987","PG","07 Aug 1987","Comedy, Musical","92 min","2132","5.7","tt0092608"
"The Barbarians","1987","R","01 Mar 1987","Fantasy, Adventure","87 min","2189","4.8","tt0092615"
"Barfly","1987","R","16 Oct 1987","Comedy, Drama, Romance","100 min","13564","7.3","tt0092618"
"The Bedroom Window","1987","R","16 Jan 1987","Crime, Mystery, Thriller","112 min","3166","6.3","tt0092627"
"The Believers","1987","R","10 Jun 1987","Crime, Drama, Horror","114 min","4252","6.0","tt0092632"
"The Belly of an Architect","1987","R","23 Sep 1987","Drama","118 min","4027","7.0","tt0092637"
"Best Seller","1987","R","25 Sep 1987","Action, Crime, Drama","95 min","3224","6.5","tt0092641"
"Beverly Hills Cop II","1987","R","20 May 1987","Action, Comedy, Crime","100 min","79496","6.4","tt0092644"
"The Big Easy","1986","R","28 Aug 1987","Crime, Drama, Romance","102 min","9223","6.6","tt0092654"
"Blind Date","1987","PG-13","27 Mar 1987","Comedy, Romance","95 min","16005","5.8","tt0092666"
"Bloodsport","1988","R","26 Feb 1988","Action, Biography, Drama","92 min","53800","6.8","tt0092675"
"Born in East L.A.","1987","R","21 Aug 1987","Comedy","85 min","4262","5.8","tt0092690"
"Broadcast News","1987","R","25 Dec 1987","Comedy, Drama, Romance","133 min","20069","7.2","tt0092699"
"Burglar","1987","R","20 Mar 1987","Comedy, Crime","103 min","3091","4.9","tt0092710"
"Can't Buy Me Love","1987","PG-13","14 Aug 1987","Comedy, Drama, Romance","94 min","22101","6.7","tt0092718"
"Castaway","1986","R","11 Sep 1987","Adventure, Drama","117 min","2435","5.9","tt0092732"
"Bloody Pom Poms","1988","R","01 Jun 1988","Comedy, Horror, Thriller","89 min","2082","4.6","tt0092744"
"Cherry 2000","1987","PG-13","05 Feb 1988","Action, Adventure, Comedy","99 min","6431","5.4","tt0092746"
"The Chipmunk Adventure","1987","G","22 May 1987","Animation, Adventure, Comedy","77 min","4008","7.2","tt0092752"
"Cop","1988","R","01 Mar 1988","Crime, Drama, Mystery","110 min","2878","6.4","tt0092783"
"Creepshow 2","1987","R","01 May 1987","Comedy, Horror, Thriller","92 min","14917","5.9","tt0092796"
"Critical Condition","1987","R","16 Jan 1987","Comedy","100 min","2079","5.1","tt0092798"
"Cry Freedom","1987","PG","06 Nov 1987","Biography, Drama, History","157 min","9437","7.5","tt0092804"
"Dead of Winter","1987","R","06 Feb 1987","Drama, Horror, Thriller","100 min","2230","6.3","tt0092842"
"The Dead","1987","PG","17 Dec 1987","Drama","83 min","5228","7.4","tt0092843"
"Death Wish 4: The Crackdown","1987","R","06 Nov 1987","Action, Crime, Drama","99 min","5665","5.2","tt0092857"
"Dirty Dancing","1987","PG-13","21 Aug 1987","Drama, Music, Romance","100 min","131178","6.9","tt0092890"
"Dolls","1987","R","29 May 1987","Fantasy, Horror","77 min","5791","6.3","tt0092906"
"Dragnet","1987","PG-13","26 Jun 1987","Comedy, Crime","106 min","24537","5.9","tt0092925"
"Drowning by Numbers","1988","R","01 Jun 1991","Comedy, Drama","118 min","5881","7.3","tt0092929"
"Eddie Murphy: Raw","1987","R","18 Dec 1987","Documentary, Comedy","93 min","14459","7.6","tt0092948"
"Empire of the Sun","1987","PG","25 Dec 1987","Drama, History, War","153 min","84299","7.8","tt0092965"
"Ernest Goes to Camp","1987","PG","22 May 1987","Family, Comedy","92 min","8747","5.4","tt0092974"
"Extreme Prejudice","1987","R","24 Apr 1987","Action, Crime, Drama","104 min","4200","6.6","tt0092997"
"Fatal Attraction","1987","R","18 Sep 1987","Drama, Thriller","119 min","51231","6.9","tt0093010"
"Fatal Beauty","1987","R","30 Oct 1987","Action, Comedy, Crime","104 min","2293","5.2","tt0093011"
"Five Corners","1987","R","01 May 1988","Crime, Drama, Horror","90 min","2362","6.3","tt0093029"
"Flowers in the Attic","1987","PG-13","20 Nov 1987","Drama, Mystery, Thriller","93 min","7194","5.6","tt0093036"
"The Fourth Protocol","1987","R","28 Aug 1987","Thriller","119 min","6689","6.5","tt0093044"
"Full Metal Jacket","1987","R","10 Jul 1987","Drama, War","116 min","440858","8.3","tt0093058"
"The Garbage Pail Kids Movie","1987","PG","22 Aug 1987","Adventure, Musical, Comedy","100 min","5534","2.7","tt0093072"
"Gardens of Stone","1987","R","08 May 1987","Drama, War, Romance","111 min","3891","6.4","tt0093073"
"The Gate","1987","PG-13","15 May 1987","Horror","85 min","9695","5.9","tt0093075"
"Ghoulies II","1988","R","05 Oct 1988","Comedy, Horror","89 min","2952","4.1","tt0093091"
"Good Morning, Vietnam","1987","R","15 Jan 1988","Biography, Comedy, Drama","121 min","91140","7.3","tt0093105"
"Hamburger Hill","1987","R","28 Aug 1987","Drama, War, Action","110 min","18220","6.7","tt0093137"
"Harry and the Hendersons","1987","PG","05 Jun 1987","Comedy, Family, Fantasy","110 min","22441","5.9","tt0093148"
"Hell Comes to Frogtown","1988","R","01 Jan 1988","Action, Comedy, Sci-Fi","86 min","2924","5.5","tt0093171"
"Hello Again","1987","PG","06 Nov 1987","Comedy, Drama, Fantasy","96 min","2248","5.0","tt0093175"
"Prom Night II","1987","R","13 Nov 1987","Horror, Thriller","97 min","2985","5.5","tt0093176"
"Hellraiser","1987","R","18 Sep 1987","Horror","94 min","71916","7.1","tt0093177"
"The Hidden","1987","R","30 Oct 1987","Action, Crime, Horror","96 min","12036","7.0","tt0093185"
"Hiding Out","1987","PG-13","06 Nov 1987","Comedy, Drama, Romance","98 min","2320","6.4","tt0093186"
"Wings of Desire","1987","PG-13","06 May 1988","Drama, Fantasy, Romance","128 min","44406","8.1","tt0093191"
"Hollywood Shuffle","1987","R","20 Mar 1987","Comedy","78 min","2654","7.0","tt0093200"
"Hope and Glory","1987","PG-13","01 Nov 1987","Comedy, Drama, Romance","113 min","9382","7.4","tt0093209"
"Hot Pursuit","1987","PG-13","08 May 1987","Comedy","93 min","2471","5.8","tt0093215"
"House II: The Second Story","1987","PG-13","28 Aug 1987","Comedy, Fantasy, Horror","88 min","7326","5.3","tt0093220"
"House of Games","1987","R","14 Oct 1987","Crime, Thriller","102 min","16055","7.3","tt0093223"
"The Marsupials: The Howling III","1987","PG-13","13 Nov 1987","Comedy, Horror","94 min","3341","3.1","tt0093227"
"Innerspace","1987","PG","01 Jul 1987","Action, Adventure, Comedy","120 min","39441","6.7","tt0093260"
"Ironweed","1987","R","01 Feb 1988","Drama","143 min","5962","6.8","tt0093277"
"Ishtar","1987","PG-13","15 May 1987","Action, Adventure, Comedy","107 min","8426","4.1","tt0093278"
"Jaws: The Revenge","1987","PG-13","17 Jul 1987","Horror","89 min","29067","2.8","tt0093300"
"La Bamba","1987","PG-13","24 Jul 1987","Biography, Drama, Music","108 min","20269","6.8","tt0093378"
"The Last Emperor","1987","PG-13","15 Apr 1988","Biography, Drama, History","163 min","65883","7.8","tt0093389"
"Leonard Part 6","1987","PG","18 Dec 1987","Action, Comedy, Sci-Fi","85 min","6859","2.2","tt0093405"
"Less Than Zero","1987","R","06 Nov 1987","Crime, Drama","98 min","13580","6.3","tt0093407"
"Lethal Weapon","1987","R","06 Mar 1987","Action, Crime, Thriller","110 min","180622","7.6","tt0093409"
"Like Father Like Son","1987","PG-13","02 Oct 1987","Comedy, Fantasy","96 min","4329","5.0","tt0093418"
"The Living Daylights","1987","PG","31 Jul 1987","Action, Adventure, Thriller","130 min","64917","6.7","tt0093428"
"City on Fire","1987","R","13 Feb 1987","Action, Crime, Drama","101 min","4305","7.2","tt0093435"
"The Lost Boys","1987","R","31 Jul 1987","Comedy, Horror","97 min","87391","7.2","tt0093437"
"Made in Heaven","1987","PG","06 Nov 1987","Comedy, Fantasy, Romance","103 min","2496","6.5","tt0093467"
"Maid to Order","1987","PG","10 Jul 1987","Fantasy, Comedy","93 min","2526","5.4","tt0093476"
"Mannequin","1987","PG-13","13 Feb 1987","Comedy, Fantasy, Romance","90 min","21560","5.7","tt0093493"
"Masters of the Universe","1987","PG","07 Aug 1987","Action, Adventure, Fantasy","106 min","26362","5.3","tt0093507"
"Matewan","1987","PG-13","30 Jun 1988","Drama, History","135 min","5789","7.9","tt0093509"
"Maurice","1987","R","18 Sep 1987","Drama, Romance","140 min","10135","7.8","tt0093512"
"Mio in the Land of Faraway","1987","PG","01 May 1988","Adventure, Family, Fantasy","99 min","3920","6.5","tt0093543"
"The Monster Squad","1987","PG-13","14 Aug 1987","Action, Comedy, Fantasy","82 min","18146","7.2","tt0093560"
"Moonstruck","1987","PG","15 Jan 1988","Comedy, Drama, Romance","102 min","33534","7.1","tt0093565"
"Nadine","1987","PG","07 Aug 1987","Comedy, Mystery, Romance","83 min","2954","5.5","tt0093596"
"Near Dark","1987","R","02 Oct 1987","Drama, Horror, Thriller","94 min","24293","7.0","tt0093605"
"Night of the Demons","1988","R","14 Oct 1988","Horror","90 min","8321","6.3","tt0093624"
"No Man's Land","1987","R","23 Oct 1987","Crime, Drama, Thriller","106 min","2892","6.0","tt0093638"
"No Way Out","1987","R","14 Aug 1987","Action, Crime, Drama","114 min","24755","7.1","tt0093640"
"Nuts","1987","R","11 Dec 1987","Drama, Thriller","116 min","4513","6.7","tt0093660"
"Opera","1987","R","01 Jan 1991","Horror, Mystery, Thriller","107 min","9215","7.1","tt0093677"
"Outrageous Fortune","1987","R","30 Jan 1987","Comedy","99 min","5390","6.0","tt0093690"
"Over the Top","1987","PG","13 Feb 1987","Action, Drama, Sport","93 min","34479","5.6","tt0093692"
"Overboard","1987","PG","16 Dec 1987","Comedy, Romance","106 min","34261","6.7","tt0093693"
"The Pick-up Artist","1987","PG-13","18 Sep 1987","Comedy, Crime, Drama","81 min","4614","5.1","tt0093737"
"The New Adventures of Pippi Longstocking","1988","G","29 Jul 1988","Family, Adventure, Fantasy","100 min","3148","5.9","tt0093744"
"Planes, Trains & Automobiles","1987","R","25 Nov 1987","Comedy","93 min","83707","7.6","tt0093748"
"Police Academy 4: Citizens on Patrol","1987","PG","03 Apr 1987","Comedy, Crime","88 min","29432","4.7","tt0093756"
"Repentance","1984","PG","01 Mar 1987","Comedy, Drama","153 min","2525","8.4","tt0093754"
"A Prayer for the Dying","1987","R","11 Sep 1987","Action, Crime, Drama","107 min","3270","6.4","tt0093771"
"Predator","1987","R","12 Jun 1987","Action, Horror, Sci-Fi","107 min","272925","7.8","tt0093773"
"Prick Up Your Ears","1987","R","08 May 1987","Biography, Drama","105 min","4240","7.4","tt0093776"
"The Princess Bride","1987","PG","09 Oct 1987","Adventure, Comedy, Family","98 min","272496","8.1","tt0093779"
"Prince of Darkness","1987","R","23 Oct 1987","Horror","102 min","23440","6.7","tt0093777"
"The Principal","1987","R","18 Sep 1987","Action, Crime, Drama","109 min","6417","6.2","tt0093780"
"Project X","1987","PG","17 Apr 1987","Comedy, Drama, Sci-Fi","108 min","8042","6.0","tt0093793"
"Radio Days","1987","PG","30 Jan 1987","Comedy","88 min","22652","7.6","tt0093818"
"Raising Arizona","1987","PG-13","17 Apr 1987","Comedy, Crime, Drama","94 min","94154","7.4","tt0093822"
"Real Men","1987","PG-13","25 Sep 1987","Action, Comedy, Sci-Fi","85 min","2702","6.2","tt0093828"
"Redneck Zombies","1989","R","15 Feb 1989","Comedy, Horror","84 min","2346","4.3","tt0093833"
"Return to Horror High","1987","R","28 Jan 1987","Comedy, Horror","95 min","2122","4.1","tt0093854"
"A Return to Salem's Lot","1987","R","01 May 1987","Comedy, Horror, Thriller","101 min","2330","4.3","tt0093855"
"Revenge of the Nerds II: Nerds in Paradise","1987","PG-13","10 Jul 1987","Comedy","88 min","10062","4.9","tt0093857"
"RoboCop","1987","R","17 Jul 1987","Action, Crime, Sci-Fi","102 min","168467","7.5","tt0093870"
"Roxanne","1987","PG","19 Jun 1987","Comedy, Romance","107 min","30569","6.6","tt0093886"
"The Running Man","1987","R","13 Nov 1987","Action, Crime, Sci-Fi","101 min","106362","6.6","tt0093894"
"The Secret of My Succe$s","1987","PG-13","10 Apr 1987","Comedy","111 min","21721","6.4","tt0093936"
"September","1987","PG","18 Dec 1987","Drama","82 min","6653","6.7","tt0093940"
"The Sicilian","1987","R","23 Oct 1987","Action, Crime, Drama","115 min","3390","5.3","tt0093966"
"Silent Night, Deadly Night Part 2","1987","R","10 Apr 1987","Horror, Thriller","88 min","3760","3.5","tt0093974"
"Slugs: The Movie","1988","R","05 Feb 1988","Horror","89 min","2467","4.9","tt0093995"
"Slumber Party Massacre II","1987","R","30 Oct 1987","Comedy, Horror","77 min","2406","4.3","tt0093996"
"Some Kind of Wonderful","1987","PG-13","27 Feb 1987","Drama, Romance","95 min","18623","7.1","tt0094006"
"Someone to Watch Over Me","1987","R","09 Oct 1987","Crime, Drama, Romance","106 min","6891","6.1","tt0094008"
"Spaceballs","1987","PG","24 Jun 1987","Adventure, Comedy, Sci-Fi","96 min","127446","7.1","tt0094012"
"Stakeout","1987","R","05 Aug 1987","Comedy, Thriller","117 min","18032","6.6","tt0094025"
"Stand and Deliver","1988","PG","11 Mar 1988","Drama","103 min","11754","7.4","tt0094027"
"Steel Dawn","1987","R","31 Mar 1988","Action, Adventure, Sci-Fi","100 min","3392","4.9","tt0094033"
"The Stepfather","1987","R","16 Nov 1987","Drama, Horror, Thriller","89 min","8730","6.8","tt0094035"
"Summer School","1987","PG-13","22 Jul 1987","Comedy, Romance","97 min","12015","6.5","tt0094072"
"Superman IV: The Quest for Peace","1987","PG","24 Jul 1987","Action, Adventure, Family","134 min","31529","3.7","tt0094074"
"Surf Nazis Must Die","1987","R","03 Jul 1987","Action, Comedy, Drama","83 min","4019","3.4","tt0094077"
"Suspect","1987","R","23 Oct 1987","Crime, Drama, Thriller","121 min","6588","6.6","tt0094082"
"Teen Wolf Too","1987","PG","20 Nov 1987","Comedy, Fantasy","95 min","8180","3.1","tt0094118"
"Three O'Clock High","1987","PG-13","09 Oct 1987","Comedy","101 min","7660","7.1","tt0094138"
"3 Men and a Baby","1987","PG","25 Nov 1987","Comedy, Drama, Family","102 min","34896","5.9","tt0094137"
"Throw Momma from the Train","1987","PG-13","11 Dec 1987","Comedy, Crime, Thriller","88 min","25983","6.2","tt0094142"
"Tin Men","1987","R","13 Mar 1987","Comedy, Drama","112 min","6387","6.5","tt0094155"
"The Untouchables","1987","R","03 Jun 1987","Crime, Drama, Thriller","119 min","206915","8.0","tt0094226"
"Wall Street","1987","R","11 Dec 1987","Crime, Drama","126 min","113455","7.4","tt0094291"
"Wanted: Dead or Alive","1987","R","16 Jan 1987","Action, Crime, Drama","106 min","2872","5.9","tt0094293"
"White Mischief","1987","R","01 May 1988","Crime, Drama, Mystery","107 min","2006","6.3","tt0094317"
"White Water Summer","1987","PG","10 Jul 1987","Adventure, Drama","90 min","3896","6.1","tt0094318"
"Who's That Girl","1987","PG","07 Aug 1987","Comedy, Music, Romance","92 min","7215","4.6","tt0094321"
"The Witches of Eastwick","1987","R","12 Jun 1987","Comedy, Fantasy, Horror","118 min","44986","6.5","tt0094332"
